91,60.28,3262.00,0.025,1541795568187
92,60.31,3237.00,0.0,1541795568189
93,60.05,3230.00,0.0,1541795568191
94,59.90,3214.00,0.0,1541795568193
95,59.56,3213.00,0.0,1541795568195
96,59.62,3234.00,0.0,1541795568196
97,59.21,3191.00,0.025,1541795568198
98,58.93,3178.00,0.0,1541795568200
99,58.88,3180.00,0.0,1541795568201
100,58.60,3151.00,0.0,1541795568202
101,58.00,3163.00,0.0,1541795568204
102,58.00,3132.00,0.0,1541795568205
103,58.00,3109.00,0.0,1541795568207
104,57.00,3139.00,0.025,1541795568208
105,57.00,3100.00,0.0,1541795568210
106,57.00,3108.00,0.025,1541795568211
107,57.00,3113.00,0.0,1541795568214
108,57.00,3104.00,0.025,1541795568215
109,57.00,3076.00,0.075,1541795568217
110,56.00,3032.00,0.25,1541795568219
111,56.89,3039.00,0.125,1541795568222
112,56.70,3089.00,0.0,1541795568224
113,56.76,3081.00,0.025,1541795568226
114,56.60,3074.00,0.0,1541795568228
115,56.54,3032.00,0.025,1541795568229
116,56.58,3030.00,0.075,1541795568231
117,56.20,3011.00,0.0,1541795568233
118,56.27,3046.00,0.15,1541795568235
119,56.28,3048.00,0.0,1541795568237
120,56.53,3057.00,0.025,1541795568239
121,56.65,3068.00,0.0,1541795568241
122,56.83,3059.00,0.0,1541795568242
123,56.93,3073.00,0.05,1541795568244
124,56.78,3073.00,0.05,1541795568246
125,56.58,3058.00,0.025,1541795568248
126,56.63,3050.00,0.125,1541795568249
127,56.68,3023.00,0.0,1541795568252
128,56.60,3022.00,0.025,1541795568253
129,56.47,3064.00,0.0,1541795568255
130,56.34,3060.00,0.025,1541795568256
131,56.52,3099.00,0.075,1541795568258
132,56.84,3075.00,0.0,1541795568259
133,56.93,3078.00,0.15,1541795568261
134,57.03,3081.00,0.0,1541795568263
135,57.38,3093.00,0.025,1541795568264
136,57.73,3038.00,0.0,1541795568266
137,57.60,3122.00,0.025,1541795568267
138,57.40,3110.00,0.05,1541795568269
139,57.45,3094.00,0.0,1541795568271
140,57.58,3100.00,0.15,1541795568272
141,57.47,3098.00,0.0,1541795568274
142,57.29,3080.00,0.025,1541795568275
143,57.00,3066.00,0.0,1541795568277
144,57.00,3098.00,0.0,1541795568278
145,57.00,3093.00,0.05,1541795568280
146,57.00,3072.00,0.025,1541795568281
147,56.00,3100.00,0.225,1541795568283
148,57.00,3089.00,0.125,1541795568286
149,57.00,3084.00,0.0,1541795568288
150,57.00,3107.00,0.025,1541795568289
151,57.00,3119.00,0.0,1541795568290
152,57.00,3133.00,0.025,1541795568292
153,57.00,3118.00,0.025,1541795568293
154,57.00,3108.00,0.0,1541795568295
155,57.00,3113.00,0.0,1541795568296
156,57.00,3101.00,0.0,1541795568298
157,57.00,3115.00,0.0,1541795568299
158,57.00,3087.00,0.0,1541795568300
159,57.00,3123.00,0.0,1541795568302
160,57.00,3089.00,0.025,1541795568303
161,56.00,3111.00,0.225,1541795568305
162,57.00,3110.00,0.0,1541795568307
163,57.00,3075.00,0.0,1541795568309
164,56.00,3113.00,0.2,1541795568310
165,56.00,3101.00,0.175,1541795568313
166,56.00,3072.00,0.175,1541795568315
167,56.00,3082.00,0.05,1541795568317
168,56.00,3101.00,0.0,1541795568319
169,56.00,3094.00,0.0,1541795568320
170,56.00,3080.00,0.0,1541795568322
171,56.00,3082.00,0.0,1541795568323
172,56.00,3050.00,0.0,1541795568325
173,56.00,3082.00,0.0,1541795568326
174,56.00,3072.00,0.0,1541795568328
175,56.57,3062.00,0.0,1541795568329
176,56.44,3036.00,0.0,1541795568330
177,56.34,3025.00,0.0,1541795568332
178,56.38,3064.00,0.0,1541795568333
179,56.28,3046.00,0.0,1541795568335
180,56.16,3019.00,0.0,1541795568336
181,56.26,3015.00,0.0,1541795568337
182,56.07,3057.00,0.0,1541795568339
183,56.16,3049.00,0.0,1541795568340
184,56.11,3050.00,0.0,1541795568342
185,55.97,3042.00,0.0,1541795568343
186,55.83,3029.00,0.0,1541795568344
187,55.90,3024.00,0.0,1541795568347
188,55.72,3005.00,0.0,1541795568348
189,55.61,3027.00,0.0,1541795568350
190,55.73,3050.00,0.0,1541795568351
191,56.09,3027.00,0.0,1541795568353
192,56.42,3059.00,0.0,1541795568354
193,56.55,3061.00,0.0,1541795568356
194,56.58,3082.00,0.0,1541795568357
195,56.61,3052.00,0.0,1541795568358
196,56.68,3064.00,0.0,1541795568360
197,56.65,3079.00,0.0,1541795568361
198,56.35,3055.00,0.0,1541795568362
199,56.45,3027.00,0.0,1541795568364
200,56.51,3032.00,0.0,1541795568365
201,56.36,3072.00,0.0,1541795568366
202,56.00,3068.00,0.0,1541795568368
203,56.00,3044.00,0.0,1541795568369
204,56.00,3007.00,0.0,1541795568371
205,56.00,3017.00,0.0,1541795568372
206,55.00,3003.00,0.0,1541795568373
207,55.00,3048.00,0.0,1541795568375
208,55.00,3049.00,0.0,1541795568376
209,55.00,3039.00,0.0,1541795568377
210,55.00,3049.00,0.0,1541795568379
211,55.00,3026.00,0.0,1541795568380
212,55.00,3024.00,0.0,1541795568381
213,55.00,3020.00,0.0,1541795568383
214,55.00,3022.00,0.0,1541795568384
215,55.00,3022.00,0.0,1541795568386
216,55.00,3010.00,0.0,1541795568387
217,55.00,3008.00,0.0,1541795568400
218,55.35,3001.00,0.0,1541795568404
219,55.28,2997.00,0.0,1541795568407
220,55.22,2989.00,0.0,1541795568410
221,55.23,2997.00,0.0,1541795568413
222,55.19,3009.00,0.0,1541795568416
223,55.19,2984.00,0.0,1541795568418
224,55.25,2989.00,0.0,1541795568420
225,54.97,2936.00,0.0,1541795568421
226,54.83,2943.00,0.0,1541795568423
227,54.85,2968.00,0.0,1541795568425
228,54.91,2976.00,0.0,1541795568426
229,54.74,2979.00,0.0,1541795568428
230,54.59,2976.00,0.0,1541795568429
231,54.48,2950.00,0.0,1541795568430
232,54.54,2920.00,0.0,1541795568432
233,54.65,2936.00,0.0,1541795568433
234,54.67,2934.00,0.0,1541795568434
235,54.39,2928.00,0.0,1541795568436
236,54.37,2912.00,0.0,1541795568437
237,54.47,2937.00,0.0,1541795568438
238,54.49,2948.00,0.0,1541795568440
239,54.39,2922.00,0.0,1541795568441
240,54.26,2897.00,0.0,1541795568442
241,54.05,2925.00,0.0,1541795568443
242,54.15,2900.00,0.0,1541795568445
243,53.00,2914.00,0.0,1541795568446
244,54.00,2928.00,0.0,1541795568447
245,53.00,2906.00,0.0,1541795568449
246,53.00,2893.00,0.0,1541795568450
247,54.00,2939.00,0.0,1541795568451
248,54.00,2930.00,0.0,1541795568453
249,55.00,2969.00,0.0,1541795568454
250,55.00,2992.00,0.0,1541795568456
251,55.00,2990.00,0.0,1541795568457
252,55.00,3037.00,0.0,1541795568458
253,56.00,3066.00,0.0,1541795568459
254,57.00,3103.00,0.0,1541795568461
255,57.00,3117.00,0.0,1541795568462
256,58.00,3140.00,0.0,1541795568464
257,59.00,3187.00,0.0,1541795568465
258,59.73,3235.00,0.0,1541795568467
259,60.00,3251.00,0.0,1541795568468
260,60.25,3253.00,0.0,1541795568469
261,60.38,3271.00,0.0,1541795568471
262,61.12,3310.00,0.0,1541795568472
263,61.25,3319.00,0.0,1541795568474
264,61.77,3337.00,0.0,1541795568475
265,62.06,3357.00,0.0,1541795568479
266,62.22,3379.00,0.0,1541795568480
267,62.79,3397.00,0.0,1541795568481
268,62.98,3405.00,0.0,1541795568483
269,63.19,3421.00,0.0,1541795568484
270,63.71,3440.00,0.0,1541795568485
271,63.82,3457.00,0.0,1541795568487
272,64.21,3466.00,0.0,1541795568488
273,64.49,3482.00,0.0,1541795568489
274,64.49,3488.00,0.0,1541795568491
275,65.03,3513.00,0.15,1541795568493
276,65.12,3534.00,0.15,1541795568495
277,65.42,3542.00,0.15,1541795568497
278,65.74,3541.00,0.15,1541795568499
279,65.80,3561.00,0.15,1541795568502
280,66.31,3576.00,0.2,1541795568504
281,66.18,3587.00,0.15,1541795568506
282,66.63,3593.00,0.025,1541795568508
283,66.77,3602.00,0.0,1541795568510
284,67.21,3621.00,0.0,1541795568511
285,67.00,3629.00,0.0,1541795568513
286,67.00,3660.00,0.0,1541795568514
287,67.00,3672.00,0.0,1541795568515
288,68.00,3675.00,0.0,1541795568517
289,68.00,3694.00,0.0,1541795568518
290,68.00,3678.00,0.0,1541795568520
291,68.00,3667.00,0.0,1541795568521
292,68.00,3679.00,0.0,1541795568522
293,68.00,3671.00,0.0,1541795568524
294,67.00,3660.00,0.075,1541795568525
295,68.00,3665.00,0.0,1541795568527
296,67.00,3663.00,0.0,1541795568528
297,67.00,3662.00,0.0,1541795568529
298,67.00,3633.00,0.0,1541795568531
299,67.00,3630.00,0.0,1541795568532
300,67.00,3659.00,0.0,1541795568533
301,68.00,3679.00,0.0,1541795568535
302,68.00,3688.00,0.0,1541795568536
303,68.00,3693.00,0.0,1541795568537
304,68.00,3695.00,0.0,1541795568539
305,68.00,3678.00,0.0,1541795568540
306,67.00,3675.00,0.0,1541795568541
307,67.00,3663.00,0.0,1541795568543
308,68.00,3661.00,0.0,1541795568544
309,67.00,3650.00,0.0,1541795568545
310,67.54,3658.00,0.0,1541795568546
311,67.80,3639.00,0.0,1541795568548
312,67.33,3641.00,0.075,1541795568549
313,67.40,3635.00,0.0,1541795568551
314,67.23,3625.00,0.0,1541795568552
315,67.19,3614.00,0.0,1541795568553
316,67.14,3621.00,0.0,1541795568555
317,67.09,3612.00,0.0,1541795568557
318,67.02,3608.00,0.0,1541795568558
319,66.87,3600.00,0.075,1541795568560
320,66.70,3584.00,0.0,1541795568562
321,66.74,3626.00,0.0,1541795568563
322,66.58,3616.00,0.0,1541795568565
323,67.10,3613.00,0.0,1541795568566
324,67.04,3627.00,0.0,1541795568568
325,67.33,3644.00,0.0,1541795568569
326,67.54,3646.00,0.0,1541795568570
327,67.79,3657.00,0.075,1541795568572
328,67.99,3671.00,0.0,1541795568574
329,68.02,3683.00,0.0,1541795568575
330,68.38,3694.00,0.0,1541795568577
331,68.50,3699.00,0.0,1541795568578
332,68.75,3712.00,0.0,1541795568579
333,68.82,3730.00,0.0,1541795568581
334,69.26,3745.00,0.025,1541795568582
335,69.21,3738.00,0.0,1541795568583
336,69.61,3744.00,0.0,1541795568585
337,69.59,3756.00,0.0,1541795568586
338,69.94,3771.00,0.0,1541795568587
339,69.94,3778.00,0.0,1541795568588
340,70.23,3791.00,0.0,1541795568590
341,70.34,3804.00,0.0,1541795568591
342,70.55,3812.00,0.0,1541795568592
343,70.54,3812.00,0.0,1541795568594
344,70.83,3820.00,0.0,1541795568595
345,70.91,3842.00,0.0,1541795568596
346,71.06,3839.00,0.0,1541795568597
347,71.27,3844.00,0.0,1541795568599
348,71.73,3874.00,0.0,1541795568600
349,71.99,3897.00,0.0,1541795568601
350,71.79,3905.00,0.0,1541795568603
351,72.14,3865.00,0.0,1541795568604
352,72.55,3802.00,0.0,1541795568606
353,72.99,3802.00,0.0,1541795568608
354,73.41,3822.00,0.1,1541795568611
355,73.51,3833.00,0.1,1541795568614
356,73.67,3839.00,0.075,1541795568615
357,73.95,3841.00,0.1,1541795568617
358,73.87,3859.00,0.1,1541795568619
359,74.00,3870.00,0.1,1541795568621
360,74.00,3879.00,0.025,1541795568622
361,74.00,3859.00,0.075,1541795568624
362,74.00,3862.00,0.025,1541795568625
363,74.00,3880.00,0.0,1541795568627
364,74.00,3883.00,0.0,1541795568628
365,74.00,3898.00,0.0,1541795568629
366,74.00,3919.00,0.0,1541795568631
367,75.00,3919.00,0.0,1541795568632
368,75.00,3931.00,0.0,1541795568633
369,75.00,3951.00,0.0,1541795568634
370,76.35,3968.00,0.0,1541795568636
371,76.16,3974.00,0.0,1541795568637
372,76.74,3996.00,0.0,1541795568638
373,76.63,4008.00,0.0,1541795568639
374,77.14,4021.00,0.0,1541795568641
375,77.21,4035.00,0.0,1541795568642
376,77.72,4056.00,0.0,1541795568643
377,77.66,4069.00,0.0,1541795568645
378,78.07,4067.00,0.0,1541795568646
379,79.54,4140.00,0.0,1541795568647
380,79.52,4149.00,0.0,1541795568649
381,79.89,4161.00,0.0,1541795568650
382,80.14,4164.00,0.0,1541795568651
383,80.20,4187.00,0.0,1541795568653
384,80.47,4185.00,0.0,1541795568654
385,80.63,4205.00,0.0,1541795568655
386,81.00,4094.00,0.0,1541795568657
387,81.00,4169.00,0.0,1541795568658
388,81.00,4167.00,0.0,1541795568659
389,81.00,4173.00,0.0,1541795568661
390,82.00,4177.00,0.025,1541795568663
391,81.00,4171.00,0.0,1541795568664
392,81.00,4174.00,0.0,1541795568665
393,81.00,4169.00,0.0,1541795568667
394,81.00,4052.00,0.0,1541795568668
395,81.00,4069.00,0.0,1541795568669
396,80.00,4104.00,0.0,1541795568671
397,80.00,4100.00,0.0,1541795568672
398,80.00,4134.00,0.0,1541795568673
399,80.00,4123.00,0.0,1541795568674
400,80.00,4122.00,0.0,1541795568676
401,80.59,4142.00,0.0,1541795568677
402,81.09,4115.00,0.0,1541795568678
403,80.94,4123.00,0.0,1541795568679
404,80.73,4124.00,0.0,1541795568681
405,80.73,4118.00,0.0,1541795568682
406,80.70,4126.00,0.0,1541795568683
407,80.52,4127.00,0.0,1541795568684
408,80.65,4119.00,0.0,1541795568686
409,80.99,4118.00,0.0,1541795568687
410,80.73,4115.00,0.0,1541795568688
411,80.45,4114.00,0.0,1541795568690
412,80.63,4105.00,0.0,1541795568691
413,80.61,4118.00,0.0,1541795568692
414,80.76,4113.00,0.0,1541795568693
415,80.60,4106.00,0.0,1541795568695
416,80.38,4103.00,0.0,1541795568696
417,80.55,4108.00,0.0,1541795568697
418,80.73,4112.00,0.0,1541795568698
419,80.45,4109.00,0.0,1541795568700
420,80.53,4107.00,0.0,1541795568701
421,80.59,4111.00,0.0,1541795568702
422,80.36,4105.00,0.0,1541795568703
423,80.00,4104.00,0.0,1541795568705
424,80.00,4108.00,0.0,1541795568706
425,80.00,4107.00,0.0,1541795568707
426,80.00,4103.00,0.0,1541795568709
427,80.00,4106.00,0.0,1541795568710
428,80.00,4114.00,0.0,1541795568711
429,80.00,4099.00,0.0,1541795568713
430,80.00,4100.00,0.0,1541795568714
431,80.00,4116.00,0.0,1541795568716
432,80.00,4112.00,0.0,1541795568718
433,80.00,4099.00,0.0,1541795568719
434,80.00,4099.00,0.0,1541795568721
435,80.00,4094.00,0.0,1541795568722
436,80.00,4101.00,0.0,1541795568724
437,80.27,4091.00,0.0,1541795568725
438,80.09,4092.00,0.0,1541795568727
439,80.25,4095.00,0.0,1541795568729
440,80.46,4096.00,0.0,1541795568730
441,79.97,4095.00,0.0,1541795568732
442,80.21,4099.00,0.0,1541795568733
443,80.37,4094.00,0.0,1541795568735
444,79.96,4085.00,0.0,1541795568737
445,80.06,4074.00,0.0,1541795568738
446,80.24,4079.00,0.0,1541795568740
447,79.96,4085.00,0.0,1541795568742
448,79.82,4088.00,0.0,1541795568743
449,79.99,4083.00,0.0,1541795568745
450,79.98,4070.00,0.0,1541795568747
451,79.91,4083.00,0.0,1541795568748
452,80.08,4072.00,0.0,1541795568750
453,79.89,4066.00,0.0,1541795568752
454,79.70,4076.00,0.0,1541795568753
455,79.77,4065.00,0.0,1541795568755
456,79.47,4063.00,0.0,1541795568756
457,79.60,4065.00,0.0,1541795568758
458,79.78,4050.00,0.0,1541795568760
459,79.54,4067.00,0.0,1541795568762
460,79.00,4063.00,0.0,1541795568763
461,79.00,4067.00,0.0,1541795568765
462,79.00,4056.00,0.0,1541795568767
463,79.00,4049.00,0.0,1541795568768
464,79.00,4049.00,0.0,1541795568770
465,79.00,4055.00,0.0,1541795568772
466,79.00,4050.00,0.0,1541795568773
467,79.00,4047.00,0.0,1541795568775
468,79.00,4047.00,0.0,1541795568776
469,79.00,4047.00,0.0,1541795568777
470,79.00,4045.00,0.0,1541795568779
471,78.00,4044.00,0.0,1541795568781
472,78.00,4031.00,0.0,1541795568782
473,79.00,4037.00,0.0,1541795568783
474,79.00,4043.00,0.0,1541795568785
475,79.00,4033.00,0.0,1541795568787
476,78.00,4101.00,0.0,1541795568788
477,78.12,4026.00,0.0,1541795568790
478,78.12,3888.00,0.0,1541795568791
479,77.10,3916.00,0.0,1541795568793
480,76.58,3890.00,0.0,1541795568794
481,76.58,3948.00,0.0,1541795568796
482,76.02,3893.00,0.0,1541795568797
483,76.28,3888.00,0.0,1541795568799
484,75.97,3861.00,0.0,1541795568800
485,75.71,3868.00,0.0,1541795568802
486,75.80,3882.00,0.0,1541795568803
487,75.60,3878.00,0.0,1541795568805
488,75.92,3888.00,0.0,1541795568807
489,76.24,3902.00,0.0,1541795568808
490,76.76,3924.00,0.0,1541795568810
491,76.55,3905.00,0.0,1541795568811
492,76.65,3892.00,0.0,1541795568813
493,76.15,3863.00,0.0,1541795568814
494,75.91,3883.00,0.0,1541795568816
495,75.57,3858.00,0.0,1541795568817
496,75.65,3852.00,0.0,1541795568819
497,75.23,3838.00,0.0,1541795568820
498,75.18,3836.00,0.0,1541795568822
499,75.19,3830.00,0.0,1541795568824
500,76.00,3881.00,0.0,1541795568825
501,76.00,3864.00,0.0,1541795568827
502,75.00,3878.00,0.0,1541795568828
503,75.00,3849.00,0.0,1541795568830
504,75.30,3835.00,0.0,1541795568831
505,75.08,3829.00,0.0,1541795568833
506,75.27,3825.00,0.0,1541795568834
507,74.95,3859.00,0.0,1541795568836
508,75.05,3835.00,0.0,1541795568837
509,75.17,3850.00,0.0,1541795568839
510,75.64,3862.00,0.0,1541795568840
511,75.93,3886.00,0.0,1541795568843
512,76.22,3880.00,0.0,1541795568844
513,76.47,3898.00,0.0,1541795568846
514,76.54,3901.00,0.0,1541795568848
515,76.49,3913.00,0.0,1541795568849
516,76.80,3937.00,0.0,1541795568851
517,76.65,3948.00,0.0,1541795568852
518,76.45,3927.00,0.0,1541795568854
519,76.66,3924.00,0.0,1541795568855
520,76.38,3900.00,0.0,1541795568857
521,76.13,3926.00,0.0,1541795568858
522,76.00,3885.00,0.0,1541795568860
523,76.10,3921.00,0.0,1541795568861
524,75.85,3928.00,0.0,1541795568863
525,76.00,3885.00,0.0,1541795568864
526,76.16,3893.00,0.0,1541795568866
527,75.99,3865.00,0.0,1541795568867
528,76.66,3903.00,0.0,1541795568869
529,76.52,3866.00,0.0,1541795568870
530,76.63,3891.00,0.0,1541795568872
531,76.24,3953.00,0.0,1541795568873
532,76.15,3928.00,0.0,1541795568875
533,76.22,3869.00,0.0,1541795568876
534,75.93,3862.00,0.0,1541795568878
535,75.82,3860.00,0.0,1541795568879
536,75.95,3840.00,0.0,1541795568881
537,75.61,3846.00,0.0,1541795568882
538,75.54,3835.00,0.0,1541795568884
539,75.53,3833.00,0.0,1541795568886
540,75.17,3826.00,0.0,1541795568887
541,75.30,3844.00,0.0,1541795568889
542,75.72,3838.00,0.0,1541795568891
543,75.65,3853.00,0.0,1541795568892
544,75.74,3851.00,0.0,1541795568893
545,76.10,3868.00,0.0,1541795568895
546,76.03,3871.00,0.0,1541795568896
547,76.22,3870.00,0.0,1541795568898
548,76.39,3880.00,0.0,1541795568900
549,76.00,3881.00,0.0,1541795568901
550,76.00,3893.00,0.0,1541795568903
551,76.00,3887.00,0.0,1541795568904
552,76.00,3889.00,0.0,1541795568906
553,76.00,3895.00,0.0,1541795568907
554,76.00,3910.00,0.0,1541795568909
555,76.00,3881.00,0.0,1541795568910
556,76.00,3884.00,0.0,1541795568912
557,76.00,3871.00,0.0,1541795568913
558,75.00,3859.00,0.0,1541795568914
559,75.00,3855.00,0.0,1541795568916
560,75.00,3847.00,0.0,1541795568917
561,75.00,3837.00,0.0,1541795568919
562,75.00,3846.00,0.0,1541795568920
563,75.00,3853.00,0.0,1541795568922
564,75.00,3836.00,0.0,1541795568923
565,75.00,3846.00,0.0,1541795568925
566,75.00,3823.00,0.0,1541795568926
567,76.00,3842.00,0.0,1541795568928
568,75.00,3808.00,0.0,1541795568929
569,75.00,3863.00,0.0,1541795568931
570,75.00,3837.00,0.0,1541795568932
571,75.00,3832.00,0.0,1541795568934
572,75.31,3822.00,0.0,1541795568935
573,75.71,3850.00,0.0,1541795568937
574,75.78,3846.00,0.0,1541795568938
575,76.05,3856.00,0.0,1541795568940
576,76.01,3847.00,0.0,1541795568941
577,76.19,3864.00,0.0,1541795568943
578,76.29,3860.00,0.0,1541795568944
579,76.16,3867.00,0.0,1541795568946
580,76.17,3835.00,0.0,1541795568947
581,76.23,3808.00,0.0,1541795568949
582,75.92,3861.00,0.0,1541795568950
583,75.98,3837.00,0.0,1541795568952
584,75.79,3871.00,0.0,1541795568953
585,76.05,3853.00,0.0,1541795568955
586,75.75,3884.00,0.0,1541795568956
587,75.72,3881.00,0.0,1541795568958
588,75.93,3866.00,0.0,1541795568959
589,75.66,3847.00,0.0,1541795568961
590,75.84,3866.00,0.0,1541795568962
591,75.96,3861.00,0.0,1541795568964
592,75.80,3857.00,0.0,1541795568965
593,76.04,3847.00,0.0,1541795568967
594,76.03,3869.00,0.0,1541795568968
595,75.91,3872.00,0.0,1541795568970
596,76.25,3885.00,0.0,1541795568990
597,76.02,3870.00,0.0,1541795568991
598,75.86,3849.00,0.0,1541795568993
599,75.54,3840.00,0.0,1541795568994
600,75.49,3838.00,0.0,1541795568996
601,75.52,3819.00,0.0,1541795568997
602,74.95,3807.00,0.0,1541795568999
603,74.71,3844.00,0.0,1541795569000
604,75.06,3817.00,0.0,1541795569002
605,74.58,3805.00,0.0,1541795569003
606,74.31,3783.00,0.0,1541795569006
607,74.49,3775.00,0.0,1541795569008
608,74.00,3764.00,0.0,1541795569010
609,74.00,3784.00,0.0,1541795569011
610,73.00,3815.00,0.0,1541795569013
611,74.00,3780.00,0.0,1541795569014
612,74.00,3769.00,0.0,1541795569016
613,74.00,3781.00,0.0,1541795569017
614,74.00,3787.00,0.0,1541795569019
615,74.00,3746.00,0.0,1541795569021
616,74.00,3758.00,0.0,1541795569023
617,73.00,3746.00,0.0,1541795569025
618,73.00,3733.00,0.0,1541795569026
619,73.00,3731.00,0.0,1541795569028
620,73.00,3724.00,0.0,1541795569029
621,73.08,3712.00,0.0,1541795569031
622,72.85,3707.00,0.0,1541795569033
623,72.57,3702.00,0.0,1541795569034
624,72.16,3672.00,0.0,1541795569036
625,72.40,3657.00,0.075,1541795569038
626,72.67,3705.00,0.0,1541795569040
627,72.56,3673.00,0.0,1541795569042
628,72.39,3686.00,0.0,1541795569045
629,72.19,3692.00,0.0,1541795569047
630,72.26,3676.00,0.0,1541795569048
631,71.78,3667.00,0.0,1541795569050
632,71.68,3639.00,0.0,1541795569051
633,71.37,3632.00,0.0,1541795569053
634,71.28,3631.00,0.0,1541795569054
635,71.06,3621.00,0.0,1541795569056
636,71.10,3625.00,0.0,1541795569058
637,71.20,3628.00,0.0,1541795569060
638,71.21,3640.00,0.0,1541795569062
639,71.38,3647.00,0.0,1541795569064
640,71.31,3653.00,0.0,1541795569066
641,71.45,3621.00,0.0,1541795569069
642,71.00,3619.00,0.0,1541795569071
643,71.18,3626.00,0.0,1541795569073
644,70.72,3640.00,0.0,1541795569074
645,70.99,3632.00,0.0,1541795569076
646,70.83,3620.00,0.0,1541795569078
647,71.08,3623.00,0.0,1541795569079
648,71.00,3630.00,0.0,1541795569081
649,71.00,3651.00,0.0,1541795569082
650,71.00,3640.00,0.0,1541795569084
651,71.00,3652.00,0.0,1541795569085
652,71.00,3633.00,0.0,1541795569086
653,70.00,3652.00,0.0,1541795569087
654,71.00,3631.00,0.0,1541795569088
655,70.00,3602.00,0.0,1541795569090
656,70.00,3628.00,0.0,1541795569091
657,70.00,3605.00,0.0,1541795569092
658,70.00,3621.00,0.0,1541795569093
659,70.00,3617.00,0.0,1541795569095
660,70.00,3606.00,0.0,1541795569096
661,70.00,3616.00,0.0,1541795569097
662,70.00,3561.00,0.0,1541795569098
663,69.00,3562.00,0.0,1541795569100
664,69.00,3532.00,0.0,1541795569101
665,69.00,3565.00,0.0,1541795569102
666,69.00,3542.00,0.0,1541795569103
