581,76.23,0.0,1541098804746
582,75.92,0.0,1541098804747
583,75.98,0.0,1541098804748
584,75.79,0.0,1541098804750
585,76.05,0.0,1541098804751
586,75.75,0.0,1541098804752
587,75.72,0.0,1541098804753
588,75.93,0.0,1541098804755
589,75.66,0.0,1541098804756
590,75.84,0.0,1541098804757
591,75.96,0.0,1541098804758
592,75.80,0.0,1541098804760
593,76.04,0.0,1541098804761
594,76.03,0.0,1541098804762
595,75.91,0.0,1541098804763
596,76.25,0.0,1541098804765
597,76.02,0.0,1541098804766
598,75.86,0.0,1541098804767
599,75.54,0.0,1541098804769
600,75.49,0.0,1541098804770
601,75.52,0.0,1541098804771
602,74.95,0.0,1541098804772
603,74.71,0.0,1541098804774
604,75.06,0.0,1541098804775
605,74.58,0.0,1541098804776
606,74.31,0.0,1541098804777
607,74.49,0.0,1541098804779
608,74.00,0.0,1541098804780
609,74.00,0.0,1541098804781
610,73.00,0.025,1541098804783
611,74.00,0.0,1541098804784
612,74.00,0.0,1541098804785
613,74.00,0.0,1541098804786
614,74.00,0.0,1541098804788
615,74.00,0.0,1541098804789
616,74.00,0.0,1541098804790
617,73.00,0.0,1541098804791
618,73.00,0.0,1541098804793
619,73.00,0.0,1541098804794
620,73.00,0.0,1541098804795
621,73.08,0.0,1541098804796
622,72.85,0.0,1541098804798
623,72.57,0.0,1541098804799
624,72.16,0.0,1541098804800
625,72.40,0.025,1541098804801
626,72.67,0.0,1541098804803
627,72.56,0.0,1541098804804
628,72.39,0.0,1541098804805
629,72.19,0.0,1541098804806
630,72.26,0.0,1541098804808
631,71.78,0.0,1541098804809
632,71.68,0.0,1541098804810
633,71.37,0.0,1541098804811
634,71.28,0.0,1541098804813
635,71.06,0.0,1541098804814
636,71.10,0.0,1541098804815
637,71.20,0.0,1541098804816
638,71.21,0.0,1541098804818
639,71.38,0.0,1541098804822
640,71.31,0.0,1541098804826
641,71.45,0.0,1541098804830
642,71.00,0.0,1541098804834
643,71.18,0.0,1541098804837
644,70.72,0.0,1541098804840
645,70.99,0.0,1541098804843
646,70.83,0.0,1541098804845
647,71.08,0.0,1541098804848
648,71.00,0.0,1541098804850
649,71.00,0.0,1541098804852
650,71.00,0.0,1541098804853
651,71.00,0.0,1541098804855
652,71.00,0.0,1541098804856
653,70.00,0.0,1541098804858
654,71.00,0.0,1541098804859
655,70.00,0.0,1541098804861
656,70.00,0.0,1541098804862
657,70.00,0.0,1541098804863
658,70.00,0.0,1541098804864
659,70.00,0.0,1541098804866
660,70.00,0.0,1541098804867
661,70.00,0.0,1541098804868
662,70.00,0.0,1541098804869
663,69.00,0.0,1541098804871
664,69.00,0.0,1541098804872
665,69.00,0.0,1541098804873
666,69.00,0.0,1541098804874
667,69.56,0.0,1541098804876
668,69.29,0.0,1541098804877
669,69.45,0.0,1541098804878
670,69.14,0.0,1541098804879
671,69.56,0.0,1541098804881
672,69.50,0.0,1541098804882
673,69.73,0.0,1541098804883
674,69.72,0.0,1541098804884
675,69.99,0.0,1541098804886
676,70.13,0.0,1541098804887
677,70.17,0.0,1541098804888
678,70.41,0.0,1541098804889
679,70.58,0.0,1541098804890
680,70.48,0.0,1541098804892
681,70.22,0.0,1541098804893
682,70.09,0.0,1541098804894
683,69.81,0.0,1541098804896
684,69.68,0.0,1541098804897
685,69.61,0.0,1541098804898
686,69.36,0.0,1541098804899
687,68.91,0.0,1541098804900
688,68.75,0.0,1541098804902
689,68.98,0.0,1541098804903
690,68.74,0.0,1541098804904
691,68.26,0.0,1541098804906
692,68.42,0.0,1541098804907
693,68.03,0.0,1541098804908
694,68.25,0.0,1541098804909
695,68.30,0.0,1541098804910
696,68.52,0.0,1541098804912
697,68.61,0.0,1541098804913
698,68.74,0.0,1541098804914
699,68.86,0.0,1541098804916
700,68.93,0.0,1541098804917
701,69.01,0.0,1541098804918
702,68.93,0.0,1541098804920
703,68.75,0.0,1541098804921
704,68.74,0.0,1541098804922
705,68.56,0.0,1541098804923
706,68.58,0.0,1541098804925
707,68.00,0.0,1541098804926
708,68.00,0.0,1541098804927
709,67.00,0.0,1541098804928
710,67.00,0.0,1541098804930
711,67.00,0.0,1541098804931
712,67.00,0.0,1541098804932
713,67.00,0.0,1541098804933
714,67.00,0.0,1541098804935
715,67.00,0.0,1541098804936
716,66.00,0.0,1541098804937
717,66.00,0.0,1541098804938
718,66.00,0.0,1541098804940
719,66.00,0.0,1541098804941
720,67.00,0.0,1541098804942
721,67.00,0.0,1541098804943
722,67.00,0.0,1541098804945
723,67.43,0.0,1541098804946
724,67.74,0.0,1541098804947
725,67.82,0.0,1541098804948
726,67.87,0.0,1541098804950
727,67.77,0.0,1541098804951
728,67.44,0.0,1541098804952
729,67.03,0.0,1541098804954
730,66.93,0.0,1541098804955
731,66.84,0.0,1541098804956
732,66.61,0.0,1541098804957
733,66.82,0.0,1541098804959
734,66.54,0.0,1541098804960
735,66.39,0.0,1541098804983
736,66.48,0.0,1541098804984
737,66.06,0.0,1541098804985
738,66.27,0.0,1541098804986
739,65.98,0.0,1541098804987
740,65.94,0.0,1541098804988
741,65.82,0.0,1541098804989
742,65.70,0.0,1541098804990
743,65.83,0.0,1541098804991
744,65.59,0.0,1541098804992
745,65.34,0.0,1541098804993
746,65.21,0.0,1541098804994
747,65.27,0.0,1541098804995
748,64.91,0.0,1541098804996
749,65.39,0.0,1541098804997
750,65.26,0.0,1541098804998
751,65.24,0.0,1541098804999
752,65.30,0.0,1541098805000
753,65.03,0.0,1541098805001
754,65.24,0.0,1541098805002
755,64.93,0.0,1541098805003
756,64.82,0.0,1541098805004
757,64.63,0.025,1541098805005
758,64.85,0.0,1541098805007
759,64.50,0.0,1541098805008
760,64.50,0.0,1541098805009
761,64.47,0.0,1541098805010
762,64.45,0.0,1541098805011
763,64.17,0.0,1541098805012
764,64.15,0.025,1541098805013
765,63.87,0.0,1541098805014
766,63.96,0.0,1541098805015
767,63.74,0.0,1541098805016
768,63.53,0.0,1541098805017
769,63.65,0.0,1541098805018
770,63.00,0.0,1541098805019
771,63.00,0.0,1541098805020
772,63.00,0.0,1541098805021
773,63.00,0.0,1541098805022
774,62.00,0.0,1541098805023
775,62.00,0.0,1541098805024
776,62.00,0.0,1541098805025
777,62.00,0.0,1541098805026
778,62.00,0.0,1541098805027
779,62.00,0.025,1541098805028
780,61.00,0.0,1541098805029
781,61.00,0.0,1541098805030
782,61.00,0.0,1541098805031
783,61.00,0.0,1541098805032
784,61.00,0.0,1541098805033
785,61.00,0.0,1541098805034
786,61.00,0.0,1541098805035
787,61.00,0.0,1541098805036
788,61.00,0.0,1541098805037
789,60.00,0.0,1541098805038
790,60.00,0.0,1541098805039
791,60.00,0.0,1541098805040
792,60.00,0.0,1541098805041
793,60.00,0.0,1541098805042
794,60.00,0.0,1541098805043
795,60.00,0.0,1541098805044
796,60.00,0.0,1541098805045
797,60.00,0.0,1541098805046
798,60.00,0.0,1541098805047
799,59.00,0.0,1541098805048
800,59.80,0.0,1541098805049
801,59.87,0.0,1541098805050
802,59.97,0.0,1541098805051
803,59.90,0.0,1541098805052
804,60.13,0.0,1541098805053
805,60.33,0.0,1541098805054
806,60.72,0.0,1541098805055
807,60.72,0.0,1541098805056
808,60.79,0.0,1541098805057
809,61.21,0.0,1541098805058
810,61.29,0.0,1541098805059
811,61.34,0.0,1541098805060
812,61.74,0.0,1541098805061
813,61.84,0.0,1541098805062
814,61.83,0.0,1541098805063
815,62.25,0.0,1541098805064
816,62.28,0.0,1541098805065
817,62.35,0.0,1541098805066
818,62.79,0.0,1541098805067
819,62.73,0.0,1541098805068
820,62.59,0.0,1541098805069
821,62.65,0.0,1541098805070
822,62.36,0.0,1541098805071
823,62.29,0.0,1541098805072
824,62.37,0.0,1541098805073
825,62.10,0.0,1541098805074
826,62.04,0.0,1541098805075
827,62.14,0.0,1541098805076
828,61.95,0.0,1541098805077
829,62.15,0.0,1541098805079
830,62.40,0.0,1541098805080
831,62.00,0.0,1541098805082
832,62.00,0.0,1541098805083
833,63.00,0.0,1541098805085
834,62.00,0.0,1541098805086
835,63.00,0.0,1541098805087
836,63.00,0.0,1541098805089
837,63.00,0.0,1541098805090
838,63.00,0.0,1541098805092
839,63.00,0.0,1541098805093
840,63.00,0.0,1541098805095
841,63.00,0.0,1541098805096
842,62.00,0.0,1541098805097
843,62.00,0.0,1541098805099
844,62.00,0.0,1541098805100
845,62.00,0.0,1541098805102
846,62.00,0.0,1541098805103
847,62.00,0.0,1541098805105
848,62.00,0.0,1541098805106
849,62.00,0.0,1541098805107
850,62.00,0.0,1541098805108
851,62.12,0.0,1541098805109
852,61.96,0.0,1541098805110
853,62.07,0.0,1541098805111
854,61.85,0.0,1541098805112
855,62.00,0.0,1541098805113
856,61.84,0.0,1541098805114
857,61.61,0.0,1541098805115
858,61.77,0.0,1541098805116
859,61.57,0.0,1541098805117
860,61.35,0.0,1541098805118
861,61.61,0.0,1541098805119
862,61.61,0.0,1541098805120
863,61.60,0.0,1541098805121
864,61.93,0.0,1541098805122
865,61.97,0.0,1541098805123
866,61.97,0.0,1541098805124
867,62.39,0.0,1541098805125
868,62.23,0.0,1541098805126
869,62.13,0.0,1541098805127
870,62.30,0.0,1541098805128
871,62.06,0.0,1541098805129
872,61.98,0.0,1541098805130
873,62.04,0.0,1541098805131
874,61.85,0.0,1541098805132
875,61.84,0.0,1541098805133
