1,0.00,1.0,1541101599544
2,0.00,1.0,1541101599550
3,0.00,1.0,1541101599554
4,0.00,1.0,1541101599558
5,0.00,1.0,1541101599561
6,0.00,1.0,1541101599564
7,0.00,1.0,1541101599568
8,0.00,0.0,1541101599570
9,0.00,1.0,1541101599574
10,0.00,0.0,1541101599576
11,0.00,1.0,1541101599579
12,0.00,0.0,1541101599582
13,0.00,1.0,1541101599584
14,0.00,0.0,1541101599587
15,0.00,1.0,1541101599589
16,0.00,0.0,1541101599592
17,0.00,1.0,1541101599594
18,0.00,0.0,1541101599596
19,0.00,1.0,1541101599598
20,0.00,0.0,1541101599600
21,0.00,1.0,1541101599603
22,0.00,0.0,1541101599605
23,0.00,0.0,1541101599607
24,0.00,1.0,1541101599610
25,0.00,0.0,1541101599612
26,0.00,0.0,1541101599614
27,0.00,1.0,1541101599616
28,0.00,0.0,1541101599619
29,0.00,0.0,1541101599620
30,0.00,1.0,1541101599623
31,0.00,0.0,1541101599625
32,0.00,0.0,1541101599627
33,0.00,1.0,1541101599629
34,0.00,0.0,1541101599631
35,0.00,0.0,1541101599633
36,0.00,1.0,1541101599635
37,0.00,0.0,1541101599636
38,0.00,0.0,1541101599638
39,0.00,1.0,1541101599640
40,0.00,0.0,1541101599642
41,0.00,0.0,1541101599643
42,0.00,1.0,1541101599645
43,0.00,0.0,1541101599648
44,0.00,0.0,1541101599649
45,0.00,0.0,1541101599651
46,0.00,1.0,1541101599653
47,0.00,0.0,1541101599655
48,0.00,0.0,1541101599656
49,0.00,0.0,1541101599658
50,0.00,1.0,1541101599662
51,0.00,1.0,1541101599668
52,0.00,1.0,1541101599670
53,0.00,1.0,1541101599674
54,0.00,1.0,1541101599677
55,0.00,1.0,1541101599681
56,0.00,1.0,1541101599685
57,0.00,0.95,1541101599689
58,0.00,0.025,1541101599694
59,0.00,0.025,1541101599697
60,0.00,1.0,1541101599701
61,0.00,1.0,1541101599704
62,0.00,1.0,1541101599708
63,0.00,0.025,1541101599711
64,0.00,0.025,1541101599714
65,0.00,0.025,1541101599716
66,0.00,1.0,1541101599720
67,0.00,1.0,1541101599723
68,0.00,1.0,1541101599726
69,0.00,1.0,1541101599730
70,0.00,0.5,1541101599734
71,0.00,0.675,1541101599738
72,0.00,0.825,1541101599741
73,0.00,1.0,1541101599744
74,0.00,0.55,1541101599748
75,0.00,1.0,1541101599751
76,0.00,1.0,1541101599755
77,0.00,0.5,1541101599758
78,0.00,0.475,1541101599761
79,0.00,1.0,1541101599765
80,0.00,1.0,1541101599768
81,0.00,0.8,1541101599772
82,0.00,1.0,1541101599775
83,0.00,1.0,1541101599779
84,0.00,0.775,1541101599782
85,0.00,1.0,1541101599786
86,0.00,0.925,1541101599789
87,0.00,1.0,1541101599792
88,0.00,0.025,1541101599795
89,0.00,1.0,1541101599797
90,0.00,1.0,1541101599801
91,0.00,0.85,1541101599804
92,0.00,1.0,1541101599807
93,0.00,0.575,1541101599810
94,0.00,0.825,1541101599812
95,0.00,0.925,1541101599816
96,0.00,0.3,1541101599819
97,0.00,0.825,1541101599822
98,0.00,0.875,1541101599825
99,0.00,1.0,1541101599828
100,0.00,0.025,1541101599831
101,0.00,1.0,1541101599834
102,0.00,1.0,1541101599837
103,0.00,0.25,1541101599840
104,0.00,0.975,1541101599843
105,0.00,0.825,1541101599845
106,0.00,0.75,1541101599849
107,0.00,0.9,1541101599852
108,0.00,0.925,1541101599855
109,0.00,1.0,1541101599858
110,0.00,0.2,1541101599861
111,0.00,0.975,1541101599866
112,0.00,0.825,1541101599874
113,0.00,0.95,1541101599881
114,0.00,1.0,1541101599887
115,0.00,0.375,1541101599893
116,0.00,0.6,1541101599896
117,0.00,0.575,1541101599900
118,0.00,0.35,1541101599904
119,0.00,0.8,1541101599917
120,0.00,0.95,1541101599919
121,0.00,1.0,1541101599921
122,0.00,0.025,1541101599923
123,0.00,0.9,1541101599925
124,0.00,0.875,1541101599928
125,0.00,0.2,1541101599930
126,0.00,0.575,1541101599931
127,0.00,0.825,1541101599933
128,0.00,0.675,1541101599935
129,0.00,0.55,1541101599937
130,0.00,0.925,1541101599939
131,0.00,0.775,1541101599942
132,0.00,0.2,1541101599944
