1,4.17,1.0,1541099876761
2,9.76,1.0,1541099876772
3,11.10,1.0,1541099876779
4,12.16,1.0,1541099876783
5,14.71,1.0,1541099876791
6,15.72,1.0,1541099876796
7,17.56,1.0,1541099876801
8,20.00,1.0,1541099876805
9,21.00,1.0,1541099876809
10,22.00,0.825,1541099876815
11,24.00,0.975,1541099876819
12,26.00,0.925,1541099876823
13,27.00,0.125,1541099876827
14,30.00,0.4,1541099876830
15,31.00,0.3,1541099876835
16,32.00,0.55,1541099876838
17,32.00,0.325,1541099876842
18,35.00,0.2,1541099876844
19,37.00,0.2,1541099876847
20,39.00,0.325,1541099876851
21,39.00,0.375,1541099876854
22,40.00,0.225,1541099876857
23,42.00,0.175,1541099876860
24,42.27,0.175,1541099876862
25,41.87,0.175,1541099876864
26,41.43,0.175,1541099876866
27,41.31,0.0,1541099876869
28,41.21,0.0,1541099876870
29,41.14,0.0,1541099876872
30,41.01,0.0,1541099876874
31,40.83,0.0,1541099876876
32,40.76,0.0,1541099876877
33,40.69,0.0,1541099876879
34,40.76,0.0,1541099876883
35,40.00,0.0,1541099876885
36,40.00,0.0,1541099876886
37,40.00,0.0,1541099876888
38,40.00,0.0,1541099876890
39,40.00,0.0,1541099876891
40,40.00,0.0,1541099876893
41,40.00,0.0,1541099876894
42,40.00,0.0,1541099876896
43,40.00,0.0,1541099876897
44,40.00,0.0,1541099876899
45,39.00,0.0,1541099876901
46,39.85,0.0,1541099876902
47,39.61,0.0,1541099876904
48,39.41,0.0,1541099876905
49,39.27,0.0,1541099876907
50,39.22,0.0,1541099876911
51,37.80,0.675,1541099876915
52,38.57,1.0,1541099876919
53,39.37,0.225,1541099876923
54,41.22,0.225,1541099876926
55,42.32,0.1,1541099876929
56,43.53,0.0,1541099876931
57,45.65,0.0,1541099876933
58,46.70,0.0,1541099876936
59,47.81,0.2,1541099876940
60,48.93,0.275,1541099876943
61,50.11,0.25,1541099876946
62,52.41,0.25,1541099876949
63,53.58,0.2,1541099876952
64,54.66,0.175,1541099876955
65,55.85,0.175,1541099876957
66,56.99,0.35,1541099876962
67,57.54,0.35,1541099876965
68,57.70,0.35,1541099876968
69,58.30,0.325,1541099876971
70,58.00,0.275,1541099876974
71,59.00,0.275,1541099876976
72,59.00,0.25,1541099876979
73,59.00,0.175,1541099876982
74,60.00,0.05,1541099876984
75,60.00,0.175,1541099876986
76,60.00,0.125,1541099876989
77,61.00,0.025,1541099876991
78,62.00,0.025,1541099876993
79,62.00,0.025,1541099876996
80,62.00,0.025,1541099876998
81,62.00,0.1,1541099877000
82,62.00,0.2,1541099877002
83,62.16,0.125,1541099877004
84,61.61,0.025,1541099877006
85,61.59,0.025,1541099877008
86,60.98,0.0,1541099877010
87,61.00,0.05,1541099877012
88,60.69,0.075,1541099877014
89,60.68,0.125,1541099877016
90,60.72,0.25,1541099877018
91,60.28,0.025,1541099877020
92,60.31,0.0,1541099877022
93,60.05,0.0,1541099877023
94,59.90,0.025,1541099877025
95,59.56,0.025,1541099877027
96,59.62,0.2,1541099877029
97,59.21,0.125,1541099877032
98,58.93,0.125,1541099877034
99,58.88,0.0,1541099877036
100,58.60,0.0,1541099877037
101,58.00,0.025,1541099877039
102,58.00,0.025,1541099877041
103,58.00,0.175,1541099877042
104,57.00,0.15,1541099877044
105,57.00,0.075,1541099877046
106,57.00,0.0,1541099877048
107,57.00,0.0,1541099877050
108,57.00,0.0,1541099877051
109,57.00,0.05,1541099877053
110,56.00,0.25,1541099877055
111,56.89,0.1,1541099877057
112,56.70,0.025,1541099877059
113,56.76,0.0,1541099877060
114,56.60,0.0,1541099877062
115,56.54,0.0,1541099877063
116,56.58,0.0,1541099877065
117,56.20,0.0,1541099877066
118,56.27,0.15,1541099877068
119,56.28,0.0,1541099877070
120,56.53,0.0,1541099877071
121,56.65,0.0,1541099877072
122,56.83,0.0,1541099877074
123,56.93,0.0,1541099877075
124,56.78,0.0,1541099877077
125,56.58,0.125,1541099877078
126,56.63,0.0,1541099877094
127,56.68,0.0,1541099877096
128,56.60,0.0,1541099877097
129,56.47,0.0,1541099877099
130,56.34,0.0,1541099877100
131,56.52,0.0,1541099877101
132,56.84,0.05,1541099877103
133,56.93,0.0,1541099877104
134,57.03,0.025,1541099877105
135,57.38,0.025,1541099877107
136,57.73,0.0,1541099877108
137,57.60,0.0,1541099877109
138,57.40,0.0,1541099877110
139,57.45,0.0,1541099877111
140,57.58,0.0,1541099877112
141,57.47,0.0,1541099877113
142,57.29,0.0,1541099877114
143,57.00,0.0,1541099877116
144,57.00,0.0,1541099877117
145,57.00,0.025,1541099877118
146,57.00,0.0,1541099877120
147,56.00,0.025,1541099877121
148,57.00,0.025,1541099877122
149,57.00,0.0,1541099877123
150,57.00,0.0,1541099877125
151,57.00,0.0,1541099877126
152,57.00,0.025,1541099877127
153,57.00,0.0,1541099877128
154,57.00,0.0,1541099877129
155,57.00,0.0,1541099877130
156,57.00,0.025,1541099877131
157,57.00,0.0,1541099877132
158,57.00,0.0,1541099877133
159,57.00,0.0,1541099877135
160,57.00,0.025,1541099877136
161,56.00,0.075,1541099877137
162,57.00,0.0,1541099877138
163,57.00,0.0,1541099877139
164,56.00,0.025,1541099877140
165,56.00,0.025,1541099877142
166,56.00,0.0,1541099877143
167,56.00,0.05,1541099877144
168,56.00,0.0,1541099877146
169,56.00,0.0,1541099877147
170,56.00,0.0,1541099877148
171,56.00,0.0,1541099877149
172,56.00,0.0,1541099877151
173,56.00,0.0,1541099877152
174,56.00,0.0,1541099877153
175,56.57,0.0,1541099877154
176,56.44,0.0,1541099877156
177,56.34,0.0,1541099877157
178,56.38,0.0,1541099877158
179,56.28,0.0,1541099877159
180,56.16,0.0,1541099877160
181,56.26,0.0,1541099877161
182,56.07,0.0,1541099877162
183,56.16,0.0,1541099877163
