4.170,8349
9.760,7524
11.100,6269
12.160,4734
14.710,1974
15.720,2087
17.560,2292
20.000,2650
21.000,2768
22.000,2903
24.000,3223
26.000,3467
27.000,3573
30.000,3900
31.000,4016
32.000,4124
32.000,4260
35.000,4569
37.000,4838
39.000,5022
39.000,5111
40.000,5185
42.000,4829
42.270,8697
41.870,3766
41.430,10574
41.310,9622
41.210,3839
41.140,3360
41.010,3227
40.830,3304
40.760,3197
40.690,2972
40.760,2876
40.000,3400
40.000,5662
40.000,9136
40.000,7812
40.000,6393
40.000,3416
40.000,3182
40.000,3170
40.000,3223
40.000,3220
39.000,3202
39.850,3196
39.610,3211
39.410,3208
39.270,3224
39.220,3215
37.800,4951
38.570,4918
39.370,5030
41.220,5275
42.320,5417
43.530,5569
45.650,5868
46.700,6011
47.810,6159
48.930,6315
50.110,6467
52.410,6756
53.580,6881
54.660,7028
55.850,7164
56.990,7253
57.540,4532
57.700,4848
58.300,4598
58.000,4643
59.000,4718
59.000,4708
59.000,4746
60.000,4787
60.000,4804
60.000,4844
61.000,4909
62.000,4931
62.000,4954
62.000,4250
62.000,4074
62.000,4006
62.160,4131
61.610,3844
61.590,4139
60.980,3276
61.000,3330
60.690,3210
60.680,3272
60.720,3274
60.280,3262
60.310,3237
60.050,3230
59.900,3214
59.560,3213
59.620,3234
59.210,3191
58.930,3178
58.880,3180
58.600,3151
58.000,3163
58.000,3132
58.000,3109
57.000,3139
57.000,3100
57.000,3108
57.000,3113
57.000,3104
57.000,3076
56.000,3032
56.890,3039
56.700,3089
56.760,3081
56.600,3074
56.540,3032
56.580,3030
56.200,3011
56.270,3046
56.280,3048
56.530,3057
56.650,3068
56.830,3059
56.930,3073
56.780,3073
56.580,3058
56.630,3050
56.680,3023
56.600,3022
56.470,3064
56.340,3060
56.520,3099
56.840,3075
56.930,3078
57.030,3081
57.380,3093
57.730,3038
57.600,3122
57.400,3110
57.450,3094
57.580,3100
57.470,3098
57.290,3080
57.000,3066
57.000,3098
57.000,3093
57.000,3072
56.000,3100
57.000,3089
57.000,3084
57.000,3107
57.000,3119
57.000,3133
57.000,3118
57.000,3108
57.000,3113
57.000,3101
57.000,3115
57.000,3087
57.000,3123
57.000,3089
56.000,3111
57.000,3110
57.000,3075
56.000,3113
56.000,3101
56.000,3072
56.000,3082
56.000,3101
56.000,3094
56.000,3080
56.000,3082
56.000,3050
56.000,3082
56.000,3072
56.570,3062
56.440,3036
56.340,3025
56.380,3064
56.280,3046
56.160,3019
56.260,3015
56.070,3057
56.160,3049
56.110,3050
55.970,3042
55.830,3029
55.900,3024
55.720,3005
55.610,3027
55.730,3050
56.090,3027
56.420,3059
56.550,3061
56.580,3082
56.610,3052
56.680,3064
56.650,3079
56.350,3055
56.450,3027
56.510,3032
56.360,3072
56.000,3068
56.000,3044
56.000,3007
56.000,3017
55.000,3003
55.000,3048
55.000,3049
55.000,3039
55.000,3049
55.000,3026
55.000,3024
55.000,3020
55.000,3022
55.000,3022
55.000,3010
55.000,3008
55.350,3001
55.280,2997
55.220,2989
55.230,2997
55.190,3009
55.190,2984
55.250,2989
54.970,2936
54.830,2943
54.850,2968
54.910,2976
54.740,2979
54.590,2976
54.480,2950
54.540,2920
54.650,2936
54.670,2934
54.390,2928
54.370,2912
54.470,2937
54.490,2948
54.390,2922
54.260,2897
54.050,2925
54.150,2900
53.000,2914
54.000,2928
53.000,2906
53.000,2893
54.000,2939
54.000,2930
55.000,2969
55.000,2992
55.000,2990
55.000,3037
56.000,3066
57.000,3103
57.000,3117
58.000,3140
59.000,3187
59.730,3235
60.000,3251
60.250,3253
60.380,3271
61.120,3310
61.250,3319
61.770,3337
62.060,3357
62.220,3379
62.790,3397
62.980,3405
63.190,3421
63.710,3440
63.820,3457
64.210,3466
64.490,3482
64.490,3488
65.030,3513
65.120,3534
65.420,3542
65.740,3541
65.800,3561
66.310,3576
66.180,3587
66.630,3593
66.770,3602
67.210,3621
67.000,3629
67.000,3660
67.000,3672
68.000,3675
68.000,3694
68.000,3678
68.000,3667
68.000,3679
68.000,3671
67.000,3660
68.000,3665
67.000,3663
67.000,3662
67.000,3633
67.000,3630
67.000,3659
68.000,3679
68.000,3688
68.000,3693
68.000,3695
68.000,3678
67.000,3675
67.000,3663
68.000,3661
67.000,3650
67.540,3658
67.800,3639
67.330,3641
67.400,3635
67.230,3625
67.190,3614
67.140,3621
67.090,3612
67.020,3608
66.870,3600
66.700,3584
66.740,3626
66.580,3616
67.100,3613
67.040,3627
67.330,3644
67.540,3646
67.790,3657
67.990,3671
68.020,3683
68.380,3694
68.500,3699
68.750,3712
68.820,3730
69.260,3745
69.210,3738
69.610,3744
69.590,3756
69.940,3771
69.940,3778
70.230,3791
70.340,3804
70.550,3812
70.540,3812
70.830,3820
70.910,3842
71.060,3839
71.270,3844
71.730,3874
71.990,3897
71.790,3905
72.140,3865
72.550,3802
72.990,3802
73.410,3822
73.510,3833
73.670,3839
73.950,3841
73.870,3859
74.000,3870
74.000,3879
74.000,3859
74.000,3862
74.000,3880
74.000,3883
74.000,3898
74.000,3919
75.000,3919
75.000,3931
75.000,3951
76.350,3968
76.160,3974
76.740,3996
76.630,4008
77.140,4021
77.210,4035
77.720,4056
77.660,4069
78.070,4067
79.540,4140
79.520,4149
79.890,4161
80.140,4164
80.200,4187
80.470,4185
80.630,4205
81.000,4094
81.000,4169
81.000,4167
81.000,4173
82.000,4177
81.000,4171
81.000,4174
81.000,4169
81.000,4052
81.000,4069
80.000,4104
80.000,4100
80.000,4134
80.000,4123
80.000,4122
80.590,4142
81.090,4115
80.940,4123
80.730,4124
80.730,4118
80.700,4126
80.520,4127
80.650,4119
80.990,4118
80.730,4115
80.450,4114
80.630,4105
80.610,4118
80.760,4113
80.600,4106
80.380,4103
80.550,4108
80.730,4112
80.450,4109
80.530,4107
80.590,4111
80.360,4105
80.000,4104
80.000,4108
80.000,4107
80.000,4103
80.000,4106
80.000,4114
80.000,4099
80.000,4100
80.000,4116
80.000,4112
80.000,4099
80.000,4099
80.000,4094
80.000,4101
80.270,4091
80.090,4092
80.250,4095
80.460,4096
79.970,4095
80.210,4099
80.370,4094
79.960,4085
80.060,4074
80.240,4079
79.960,4085
79.820,4088
79.990,4083
79.980,4070
79.910,4083
80.080,4072
79.890,4066
79.700,4076
79.770,4065
79.470,4063
79.600,4065
79.780,4050
79.540,4067
79.000,4063
79.000,4067
79.000,4056
79.000,4049
79.000,4049
79.000,4055
79.000,4050
79.000,4047
79.000,4047
79.000,4047
79.000,4045
78.000,4044
78.000,4031
79.000,4037
79.000,4043
79.000,4033
78.000,4101
78.120,4026
78.120,3888
77.100,3916
76.580,3890
76.580,3948
76.020,3893
76.280,3888
75.970,3861
75.710,3868
75.800,3882
75.600,3878
75.920,3888
76.240,3902
76.760,3924
76.550,3905
76.650,3892
76.150,3863
75.910,3883
