1,221.05,1.0,1537053331484
2,226.94,1.0,1537053331547
3,0.00,1.0,1537053331644
4,206.25,1.0,1537053331743
5,0.00,1.0,1537053331844
6,0.00,1.0,1537053331943
7,0.00,1.0,1537053332043
8,0.00,0.65,1537053332142
9,221.02,0.9,1537053332243
10,227.00,0.425,1537053332343
11,223.93,1.0,1537053332443
12,206.25,0.4,1537053332542
13,0.00,1.0,1537053332643
14,0.00,0.4,1537053332744
15,0.00,0.875,1537053332844
16,221.07,0.4,1537053332943
17,227.03,1.0,1537053333044
18,224.12,0.4,1537053333143
19,206.28,0.425,1537053333244
20,0.00,0.2,1537053333344
21,0.00,0.025,1537053333445
22,0.00,0.025,1537053333544
23,0.00,0.025,1537053333644
24,0.00,0.025,1537053333744
25,221.08,0.375,1537053333846
26,227.07,0.2,1537053333945
27,224.24,0.2,1537053334045
28,206.26,0.175,1537053334148
29,0.00,0.0,1537053334248
30,0.00,0.0,1537053334348
31,0.00,0.0,1537053334448
32,221.09,0.175,1537053334548
33,227.08,0.175,1537053334648
34,224.40,0.1,1537053334748
35,206.28,0.025,1537053334848
36,0.00,0.0,1537053334949
37,0.00,0.0,1537053335050
38,0.00,0.0,1537053335150
39,0.00,0.0,1537053335250
40,221.09,0.025,1537053335351
41,227.09,0.0,1537053335451
42,224.45,0.0,1537053335551
43,206.26,0.025,1537053335651
44,0.00,0.0,1537053335751
45,0.00,0.0,1537053335852
46,0.00,0.0,1537053335952
47,0.00,0.0,1537053336051
48,226.83,0.0,1537053336152
49,221.09,0.0,1537053336253
50,226.85,0.0,1537053336359
51,224.56,0.0,1537053336453
52,206.25,0.025,1537053336554
53,0.00,0.925,1537053336655
54,0.00,1.0,1537053336755
55,0.00,1.0,1537053336856
56,0.00,0.825,1537053336956
57,224.59,0.775,1537053337056
58,221.14,0.0,1537053337155
59,226.92,0.0,1537053337255
60,224.63,0.0,1537053337357
61,206.24,0.0,1537053337458
62,0.00,0.475,1537053337558
63,0.00,0.625,1537053337659
64,0.00,0.975,1537053337759
65,0.00,1.0,1537053337858
66,221.12,0.0,1537053337959
67,226.92,0.0,1537053338058
68,224.66,0.0,1537053338158
69,206.20,0.0,1537053338259
70,0.00,0.85,1537053338359
71,0.00,1.0,1537053338459
72,0.00,1.0,1537053338560
73,0.00,0.95,1537053338660
74,221.12,0.375,1537053338761
75,226.90,0.0,1537053338860
76,224.77,0.0,1537053338960
77,206.18,0.0,1537053339061
78,0.00,0.2,1537053339161
79,0.00,0.975,1537053339262
80,0.00,1.0,1537053339363
81,0.00,0.05,1537053339462
82,0.00,0.45,1537053339563
83,221.12,0.2,1537053339662
84,226.88,0.0,1537053339763
85,224.81,0.0,1537053339863
86,206.17,0.0,1537053339963
87,0.00,1.0,1537053340063
88,0.00,1.0,1537053340164
89,0.00,1.0,1537053340263
90,0.00,1.0,1537053340365
91,221.12,0.1,1537053340464
92,226.87,0.0,1537053340564
93,224.86,0.0,1537053340664
94,206.15,0.0,1537053340764
95,0.00,0.35,1537053340865
96,0.00,0.45,1537053340965
97,0.00,0.3,1537053341066
98,0.00,0.75,1537053341167
99,221.13,1.0,1537053341267
100,226.95,0.0,1537053341366
101,224.87,0.0,1537053341471
102,206.15,0.0,1537053341567
103,0.00,0.925,1537053341667
104,0.00,1.0,1537053341768
105,0.00,1.0,1537053341868
106,0.00,1.0,1537053341969
107,221.12,0.025,1537053342068
108,226.96,0.0,1537053342168
109,224.92,0.0,1537053342269
110,206.13,0.0,1537053342368
111,0.00,1.0,1537053342469
112,0.00,1.0,1537053342570
113,0.00,0.95,1537053342669
114,221.11,1.0,1537053342770
115,226.96,0.0,1537053342869
116,224.93,0.0,1537053342969
117,206.12,0.0,1537053343070
118,0.00,0.775,1537053343170
119,0.00,1.0,1537053343271
120,0.00,0.875,1537053343370
121,0.00,0.825,1537053343471
122,221.08,0.225,1537053343572
123,226.97,0.0,1537053343671
124,225.00,0.0,1537053343771
125,206.08,0.0,1537053343872
126,0.00,1.0,1537053343972
127,0.00,1.0,1537053344073
128,0.00,0.8,1537053344173
129,0.00,1.0,1537053344272
130,0.00,0.1,1537053344373
131,221.08,0.0,1537053344472
132,226.96,0.0,1537053344574
133,225.10,0.0,1537053344674
134,206.15,0.0,1537053344774
135,0.00,1.0,1537053344875
136,0.00,0.9,1537053344974
137,0.00,1.0,1537053345074
138,0.00,0.075,1537053345175
139,221.06,0.0,1537053345275
140,227.02,0.0,1537053345375
141,225.08,0.0,1537053345475
142,206.18,0.0,1537053345575
143,0.00,0.675,1537053345676
144,0.00,1.0,1537053345776
145,0.00,0.35,1537053345876
146,0.00,0.675,1537053345977
147,221.05,0.775,1537053346076
148,227.02,0.15,1537053346177
149,225.16,0.0,1537053346276
150,206.22,0.0,1537053346377
151,0.00,1.0,1537053346478
152,0.00,1.0,1537053346577
153,0.00,0.975,1537053346678
154,0.00,0.625,1537053346777
155,221.03,1.0,1537053346878
156,227.03,0.0,1537053346978
157,225.22,0.0,1537053347078
158,206.25,0.0,1537053347178
159,0.00,0.875,1537053347279
160,0.00,1.0,1537053347379
161,0.00,1.0,1537053347480
162,0.00,0.575,1537053347579
163,206.25,1.0,1537053347680
164,221.02,0.0,1537053347779
165,227.04,0.0,1537053347879
166,225.26,0.0,1537053347980
167,206.25,0.0,1537053348080
168,0.00,1.0,1537053348181
169,0.00,1.0,1537053348281
170,0.00,1.0,1537053348381
171,0.00,1.0,1537053348482
172,227.04,0.0,1537053348581
173,221.00,0.0,1537053348681
174,227.07,0.0,1537053348782
175,225.32,0.0,1537053348881
176,206.27,0.0,1537053348982
177,0.00,0.925,1537053349083
178,0.00,0.75,1537053349183
179,0.00,1.0,1537053349284
180,0.00,0.35,1537053349383
181,0.00,0.225,1537053349484
182,221.00,0.0,1537053349583
183,227.14,0.0,1537053349683
184,225.35,0.0,1537053349784
185,206.24,0.0,1537053349883
186,0.00,0.9,1537053349984
187,0.00,1.0,1537053350085
188,0.00,0.9,1537053350184
189,220.97,0.1,1537053350285
190,227.22,0.0,1537053350384
191,225.40,0.0,1537053350485
192,206.23,0.0,1537053350585
193,0.00,0.825,1537053350685
194,0.00,0.65,1537053350785
195,0.00,1.0,1537053350885
196,0.00,0.2,1537053350985
